,main_galaxy,original_galaxy_gift,tech_level,consume_rate,owned_galaxy,owned_galaxy_num,owned_resource,civi_type,original_type,changing_type_times,back_type_times,malthusian_trap,out_resource_gala_num,extinct,original_turn,extinct_turn,living_turn,technology_explosion_times,reporting_self_times,reporting_others_times,galaxy_travel_times,galaxy_successful_times,taken_without_civi_times,coummunicate_times,direct_attacker_times,direct_attacked_times,direct_war_times,victory_better_times,victory_worse_times,lose_better_times,lose_worse_times,dark_forest_attacker,dark_forest_successful_attacker,dark_forest_attacked,dark_forest_survive_attacked,taken_merge_times,disasters_num,sign
408,62 76,3,0.5326002377538555,1.831198573210769e-06,{},0,0,attack,attack,0,0,1,0,resource_out,57,58,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,o
409,91 88,1,1.0275476242880495,2.429408405261456e-15,{},0,0,attack,hide,1,0,1,0,resource_out,57,63,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
410,2 4,1,1.1974700475554025,1.316022541278761e-18,{},0,0,attack,communicate,1,0,1,0,resource_out,59,67,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.
411,63 57,5,0.573670413630674,5.470897155049676e-05,{},0,0,attack,hide,1,0,1,0,resource_out,59,59,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.
412,95 38,1,0.5912249170750687,2.610041407674486e-12,{},0,0,attack,attack,0,0,1,0,resource_out,59,63,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,h
413,55 99,1,2.9312638007076792,3.581990582585885e-13,{},0,0,attack,attack,0,0,0,0,DirectWar,60,65,90,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,d
414,4 84,3,4.228818303965207,1.0216494221007653e-27,{},0,0,communicate,communicate,0,0,0,0,DirectWar,61,75,89,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,d
415,11 15,1,0.7071929469835164,4.377819828350435e-10,{},0,0,attack,hide,1,0,1,0,resource_out,61,64,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D
416,31 79,3,0.5702313244485206,1.156065114772768e-06,{},0,0,attack,communicate,1,0,1,0,resource_out,61,62,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
417,57 29,2,2068.1003286355544,1088674936.829108,{},0,0,attack,attack,0,0,1,71,resource_out,61,137,89,5,0,46,269,200,114,0,86,53,139,8,0,1,48,305,1,29,26,0,0,o
418,61 18,5,0.5266072434279677,1.801802858500357e-14,{},0,0,attack,attack,0,0,1,0,resource_out,61,66,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.
419,62 39,1,6561.427457555361,583691745.1744758,{},0,0,attack,attack,0,0,1,89,resource_out,61,118,89,6,0,18,206,139,76,0,63,21,84,22,0,0,5,188,1,53,48,0,0,3
420,97 35,3,0.5589270017447672,2.9119186864838454e-08,{},0,0,attack,attack,0,0,1,0,resource_out,61,63,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,h
421,7 45,1,0.7063593620580464,3.92394367199283e-12,{},0,0,attack,hide,1,0,1,0,resource_out,62,66,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,^
422,18 57,2,0.6315938901456806,1.4499838111285156e-14,{},0,0,attack,hide,1,0,1,0,resource_out,62,67,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
423,32 7,4,4.201729173164647,2.950353369812898e-32,{},0,0,communicate,communicate,0,0,0,0,merged,62,78,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p
424,37 4,1,1.919903178386709,2.3249811607184562e-23,{},0,0,attack,communicate,1,0,1,0,resource_out,62,73,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,v
425,44 53,2,2.9730275333204093,1.1360455107259303e-29,{},0,0,attack,hide,1,0,1,0,resource_out,62,78,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,d
426,58 51,2,2.957135492806013,7.472046288977517e-10,{},0,0,communicate,communicate,0,0,0,0,DirectWar,62,65,88,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
427,67 24,3,0.3922130796155013,0.00014074691383856629,{},0,0,attack,hide,1,0,1,0,resource_out,62,62,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
428,72 94,1,2073.179129524058,94804276.05164059,{},0,0,attack,attack,0,0,1,69,resource_out,62,108,88,6,0,6,109,75,49,0,29,14,43,20,1,0,1,116,13,89,88,0,0,D
429,3 65,5,7003.812918248304,3203669472.2625923,{},0,0,attack,attack,0,0,1,65,resource_out,63,133,87,5,0,4,115,74,69,0,5,6,11,1,0,0,3,77,3,15,12,0,0,s
430,27 39,3,0.36611824625083794,4.666797757371597e-05,{},0,0,attack,attack,0,0,1,0,resource_out,63,63,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D
431,42 31,3,21108.78281848736,190049641838.7936,{},0,0,attack,attack,0,0,1,67,resource_out,63,139,87,6,0,16,168,91,67,0,24,1,25,0,0,0,1,111,0,0,0,0,0,+
432,52 7,2,0.5107053938642759,0.00017007548159960443,{},0,0,attack,hide,1,0,1,0,resource_out,63,63,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,>
433,63 72,4,3442.0179865266614,2259242001.98641,{},0,0,attack,communicate,1,0,1,116,resource_out,63,125,87,3,206,0,170,169,142,0,0,19,19,0,0,0,19,0,0,8,0,0,0,3
434,72 79,3,0.7038689622524246,0.00016480865092113233,{},0,0,attack,hide,1,0,1,0,resource_out,63,63,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D
435,94 87,3,13410.28306208012,490383285760.49744,{},0,0,attack,communicate,1,0,1,108,resource_out,63,134,87,6,180,0,157,157,138,0,0,23,23,0,0,0,23,0,0,8,0,0,0,4
436,98 87,2,3.4164218011352343,9.72557406911133e-24,{},0,0,attack,communicate,1,0,1,0,resource_out,63,73,87,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,","
437,21 19,2,0.5322918696680213,0.00011312275466370404,{},0,0,attack,hide,1,0,1,1,resource_out,64,64,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p
438,67 1,1,1625.2935448904273,1.5846648644530405e-33,"{'67 1': 1, '67 3': 0, '67 4': 1, '68 3': 1, '68 2': 0, '69 2': 1, '68 1': 0, '69 3': 0, '68 0': 2, '69 1': 0, '69 0': 0, '70 0': 0, '70 1': 2, '71 0': 0, '67 5': 0, '72 0': 0, '72 1': 1, '66 3': -6127048700.619}",18,-6058191139.634642,attack,attack,0,0,0,113,nan,64,0,86,4,0,7,199,147,132,0,15,2,17,0,0,0,2,44,0,1,1,0,0,v
439,7 38,2,0.41740171344959304,1.1211853431770632e-06,{},0,0,attack,attack,0,0,1,0,resource_out,65,66,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
440,33 7,3,255.2097303004629,4.1270256399615183e-22,{},0,0,communicate,communicate,0,0,0,21,merged,65,95,85,3,53,0,62,62,61,2,0,0,0,0,0,0,0,0,0,0,0,1,0,v
441,65 94,3,0.5969363925861318,1.4402532232784825e-14,{},0,0,attack,attack,0,0,1,0,resource_out,65,71,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,_
442,7 6,3,1.0164482818728442,1.7321245063828617e-13,{},0,0,attack,hide,1,0,1,0,resource_out,66,71,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,>
443,9 36,3,0.6885485020112811,4.05668604322439e-12,{},0,0,attack,hide,1,0,1,0,resource_out,66,70,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,","
444,34 62,1,2946.8672827020773,1358356142.5419466,{},0,0,attack,attack,0,0,1,48,resource_out,66,115,84,7,0,17,104,84,51,0,33,7,40,3,0,0,7,232,0,4,4,0,0,1
445,48 11,3,0.9820176373344716,2.9813158672198552e-06,{},0,0,attack,attack,0,0,1,0,resource_out,66,67,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,d
446,70 72,3,5093.965176161142,7.392545595382358e-18,"{'70 72': 3, '69 72': 0, '68 72': 0, '67 72': 0, '68 73': 0, '69 73': 0, '70 73': 0, '68 74': 0, '67 73': 2, '69 74': 1, '70 74': 3, '71 72': 1, '71 74': 1, '71 73': 1, '71 71': 0, '66 72': 0, '67 71': -248370288.77350822, '69 75': -2161511413.2254553, '66 73': -2168490279.958803}",19,-3868968202.048049,hide,hide,0,0,0,57,nan,66,0,84,4,0,0,94,94,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+
447,41 95,4,1.3121153040289448,1.7420504809671708e-06,{},0,0,attack,attack,0,0,1,0,resource_out,67,68,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
448,74 43,1,1.5551510012578678,1.6535689223136822e-24,{},0,0,attack,attack,0,0,1,0,resource_out,67,78,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,o
449,83 47,3,0.995878890040634,5.062432114672026e-17,{},0,0,attack,hide,1,0,1,0,resource_out,67,75,83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
450,85 44,2,0.5411686068406804,8.133560108098005e-05,{},0,0,attack,hide,1,0,1,0,resource_out,67,67,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,p
451,46 26,1,0.7092605429294221,8.572219016251249e-07,{},0,0,attack,communicate,1,0,1,0,resource_out,68,69,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,v
452,46 44,2,11.02217274366929,8.837468815040967e-23,{},0,0,communicate,communicate,0,0,0,0,DirectWar,68,79,82,3,1,0,5,5,2,0,0,3,3,0,0,0,3,0,0,0,0,0,0,","
453,52 38,1,1.2673181564004328,1.106418765690114e-09,{},0,0,attack,communicate,1,0,1,0,resource_out,68,71,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
454,47 22,2,1.5821974128597895,1.8858081465187396e-15,{},0,0,attack,hide,1,0,1,0,resource_out,69,76,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,<
455,74 67,2,0.398262770343417,0.00010139471635395434,{},0,0,attack,hide,1,0,1,0,resource_out,69,69,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
456,77 85,1,0.37998032873485743,5.166729846721062e-18,{},0,0,attack,hide,1,0,1,0,resource_out,69,76,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,_
457,90 45,4,0.43545873576023286,7.780888943421167e-09,{},0,0,attack,communicate,1,0,1,0,resource_out,69,71,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,<
458,99 41,4,0.5633622877302775,1.7952899690262186e-06,{},0,0,attack,hide,1,0,1,0,resource_out,69,70,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
459,99 76,1,0.8727202740600992,3.121411430655862e-16,{},0,0,attack,hide,1,0,1,0,resource_out,69,75,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,_
460,10 38,1,14185.045652570037,0.001520212214379239,"{'6 45': 1, '9 41': 2, '10 40': 0, '12 44': 0, '10 39': 0, '11 38': 0, '13 44': 0, '13 45': 3, '9 39': 2, '14 45': 1, '14 46': 0, '13 43': 6.514895537323504, '10 38': 0, '10 37': 10.566222424095765, '15 45': 1, '14 43': 0, '14 44': 0, '16 45': 1, '14 47': 0, '14 48': 0, '15 44': 3.4641972051245538, '16 44': 0, '10 36': 1, '15 43': 0, '17 45': 4, '17 44': 0, '16 46': 3, '15 46': 0, '15 47': 3, '13 48': 0, '13 47': 3, '12 48': 1, '15 48': 1, '16 47': 0, '15 49': 0, '13 49': 0, '16 49': 12.218996724095653, '13 50': 0, '14 49': 1, '16 48': 0, '15 50': 0, '17 48': 0, '15 51': 1, '12 50': 3, '14 50': 1, '11 50': 0, '16 43': 6.237899128443656, '12 49': 0, '9 40': -61392609491.48813, '9 38': -60251014862.86126}",50,-105934140277.38591,communicate,communicate,0,0,0,132,nan,70,0,80,4,216,0,230,227,214,0,0,16,16,0,0,0,16,0,0,17,0,0,0,4
461,41 24,2,0.755766971720526,0.0001089117027578914,{},0,0,attack,communicate,1,0,1,0,resource_out,70,70,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
462,70 29,3,5.306571642893908,3.7722310003819896e-10,{},0,0,hide,hide,0,0,0,0,DirectWar,70,74,80,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,.
463,99 3,3,995.0687799731668,265744722.50516045,{},0,0,attack,hide,1,0,1,55,resource_out,70,123,80,4,0,0,54,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,o
464,42 19,3,1.5078446494422073,0.00015138097967581733,{},0,0,attack,communicate,1,0,1,1,resource_out,71,71,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,>
465,52 19,2,2.235170675950731,1.9517996555694137e-22,{},0,0,attack,communicate,1,0,1,0,resource_out,71,81,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,v
466,60 55,1,4.5731568647218,3.2353786199584127e-25,{},0,0,attack,attack,0,0,1,0,resource_out,71,82,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,^
467,63 42,3,2.389074568472267,1.5689633832614118e-07,{},0,0,attack,attack,0,0,0,0,DirectWar,71,73,79,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,d
468,80 75,5,0.8394840920974208,6.217992518382427e-22,{},0,0,attack,communicate,1,0,1,0,resource_out,71,81,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,d
469,96 89,3,2.3814750781414626,1.6127559803453068e-19,{},0,0,attack,attack,0,0,1,0,resource_out,71,79,79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,d
470,25 91,2,2.5160790545705827,3.0676634084448666e-23,{},0,0,attack,attack,0,0,1,0,resource_out,72,83,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
471,29 41,1,0.6462464494074692,7.890907021874066e-13,{},0,0,attack,hide,1,0,1,0,resource_out,72,76,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
472,94 33,4,3625.9025938722903,317.0196931633798,"{'94 33': 4, '95 33': 0, '95 32': 0, '96 32': 4, '96 33': 2, '95 34': 1, '97 33': 1, '95 35': 0, '96 35': 3.79285313743079, '96 31': 1, '94 34': 2, '97 34': 0, '96 34': 0, '97 32': 1, '98 34': 5, '98 33': 0, '99 33': 1, '97 31': 0, '98 31': 0, '93 33': 0, '98 32': 0, '96 36': 0, '95 36': 6.719982133225452, '97 30': 0, '99 34': 2, '94 35': 0, '99 31': 0, '96 37': 0, '94 36': 1, '99 30': 0, '95 37': 0, '99 32': 1, '95 38': 3.057288699890817, '96 30': 0, '94 38': 1, '94 37': 0, '93 38': 0, '93 36': 0, '93 37': 1, '95 39': 1, '96 38': 0, '95 40': 0, '94 39': 2, '97 29': 0, '94 40': 0, '97 35': 3.170857569677355, '96 39': 0, '93 34': 3, '92 37': 0.43328458264389735, '92 36': 0, '92 38': 0, '93 35': 1, '99 35': 1, '98 35': 19887.25852255793, '92 35': 5.373995877268755, '96 40': 128384.90732913095}",56,1113705155.1755774,hide,hide,0,0,0,29,nan,72,0,78,4,0,0,84,84,82,0,2,0,2,2,0,0,0,0,0,0,0,0,0,d
473,92 52,1,0.8282793581185017,9.988378549799692e-13,{},0,0,attack,communicate,1,0,1,0,resource_out,73,77,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,d
474,94 47,2,1.124795050310324,3.8219917040532285e-11,{},0,0,attack,hide,1,0,1,0,resource_out,73,77,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,+
475,24 61,3,0.5491112677540141,5.842689685834285e-05,{},0,0,attack,hide,1,0,1,1,resource_out,74,74,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s
476,42 20,2,0.522271996059687,0.00013242525231495848,{},0,0,attack,communicate,1,0,1,1,resource_out,74,74,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,o
477,24 36,1,3.339008942020569,4.610073205875259e-34,{},0,0,communicate,communicate,0,0,0,0,DirectWar,75,93,75,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,o
478,32 43,3,24036.41619096434,3649206.2526479443,{'32 43': 3},1,969483652.6718017,attack,attack,0,0,0,0,nan,75,0,75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,o
479,39 1,1,0.4459674810370373,0.00013813364691870708,{},0,0,attack,hide,1,0,1,0,resource_out,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
480,50 25,3,1462.3749086247353,31185178.276233543,{},0,0,attack,hide,1,0,1,61,resource_out,75,129,75,5,0,0,82,78,68,0,0,8,8,0,0,0,6,0,0,3,1,0,0,3
481,67 2,3,1.4523200901513642,1.4563701706767518e-22,{},0,0,attack,attack,0,0,1,0,resource_out,75,85,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
482,16 86,1,1.0259540969562853,0.00024065709401180086,{},0,0,attack,communicate,1,0,1,1,resource_out,76,76,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D
483,56 13,1,0.6605114160250387,1.1315918560696439e-10,{},0,0,attack,attack,0,0,1,0,resource_out,76,79,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
484,79 73,3,0.7422974306672059,0.00017969684731705695,{},0,0,attack,hide,1,0,1,1,resource_out,76,76,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
485,88 8,4,0.36555445846576007,4.921764402047045e-05,{},0,0,attack,communicate,1,0,1,1,resource_out,76,76,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,>
486,4 73,1,0.6160935815604199,0.00016765293151600085,{},0,0,attack,hide,1,0,1,1,resource_out,77,77,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,^
487,22 72,2,0.6042832549543381,6.908384214343284e-22,{},0,0,attack,communicate,1,0,1,0,resource_out,77,86,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D
488,27 80,4,0.7603142083186285,3.8597268240009547e-10,{},0,0,attack,attack,0,0,1,0,resource_out,77,80,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,_
489,54 80,3,0.6090772629825423,0.00012159398771046112,{},0,0,attack,hide,1,0,1,0,resource_out,77,77,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,_
490,6 78,2,0.5688429749792984,0.0001308962856190147,{},0,0,attack,communicate,1,0,1,1,resource_out,78,78,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d
491,44 39,1,0.35170219449873424,1.2534063279430564e-10,{},0,0,attack,hide,1,0,1,0,resource_out,78,81,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
492,80 45,3,0.6646977457674575,3.992186612642195e-14,{},0,0,attack,hide,1,0,1,0,resource_out,78,83,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D
493,90 41,4,2.115051133224607,7.337011093196215e-09,{},0,0,attack,attack,0,0,1,0,resource_out,78,81,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.
494,24 11,3,0.6575814138039752,8.476727711455263e-05,{},0,0,attack,hide,1,0,1,1,resource_out,79,79,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d
495,30 23,3,1.33920875114327,0.0002059117479647823,{},0,0,attack,communicate,1,0,1,1,resource_out,79,79,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
496,29 84,2,46384.83048265051,5107297.137562468,"{'29 84': 2, '30 84': 0, '31 84': 0, '30 83': 0, '30 82': 1, '31 82': 1, '31 81': 0, '31 80': 1, '28 84': 0, '29 82': 1, '29 81': 1, '32 81': 1, '30 81': 0, '32 80': 1, '28 82': 1, '29 83': 3, '31 79': 1.7973829615732557, '30 80': 0, '32 79': 1, '31 78': 0, '28 83': 1, '29 80': 1, '27 82': 2, '32 78': 1, '27 81': 0, '27 83': 0, '30 79': 0, '29 79': 1, '28 79': 2, '28 81': 1, '28 80': 0, '27 80': 3.443678177975831, '27 84': 3, '33 80': 0, '26 82': 0, '25 82': 1, '25 83': 1, '33 78': 1, '25 84': 0, '30 78': 1, '26 84': 1, '33 81': 0, '27 79': 345.7823122806145, '25 81': 0, '26 83': 0, '31 77': 0, '30 77': 2, '27 85': -1843675.404193133, '26 85': -812111.7160206696, '26 80': 17608.753343739772, '24 83': 575383.1333718162, '33 82': -59589278.06450661, '30 85': -27608863.014678676, '31 83': -32091680.989912637, '31 85': -67176603.44484597, '29 85': -42013399.29382, '31 86': -67128780.35256565, '32 82': -33039625.760894936, '32 83': -42016062.66437776, '26 79': 21182.46114530908, '23 83': 9124924.064454652, '25 85': -581796942.3283969, '30 86': -38874153293.543915, '24 81': 12587788.561727136}",64,170553736684.65518,attack,attack,0,0,0,91,nan,80,0,70,5,0,1,160,155,148,0,7,5,12,6,0,0,0,20,1,24,24,0,0,2
497,54 11,1,1.5120225090142276,0.0002046786365876906,{},0,0,attack,attack,0,0,1,1,resource_out,80,80,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,","
498,29 18,1,0.45065059468543434,9.425995607494767e-05,{},0,0,attack,communicate,1,0,1,1,resource_out,81,81,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<
499,38 77,1,0.552930442778445,6.992163144213489e-05,{},0,0,attack,hide,1,0,1,1,resource_out,81,81,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<
500,51 86,1,0.6714554664586454,7.18264642133131e-05,{},0,0,attack,communicate,1,0,1,1,resource_out,81,81,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,<
501,65 29,1,0.47194831735429493,0.00022333282574957313,{},0,0,attack,hide,1,0,1,1,resource_out,81,81,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p
502,9 89,3,1.2787042131159878,1.7097775529806814e-16,{},0,0,attack,communicate,1,0,1,0,resource_out,82,88,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,o
503,29 48,3,0.5960928998667384,0.00022947159315662833,{},0,0,attack,hide,1,0,1,1,resource_out,82,82,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
504,39 19,3,1.5724785773589212,5.497736503505392e-24,{},0,0,attack,attack,0,0,1,0,resource_out,82,94,68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,^
505,41 5,3,0.5496076261978015,1.1389533864889247e-06,{},0,0,attack,hide,1,0,1,0,resource_out,82,83,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,|
506,77 39,1,0.544390605133605,4.374656675578573e-12,{},0,0,attack,communicate,1,0,1,0,resource_out,82,86,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,v
507,85 16,3,0.725161409602403,0.00015181334460054574,{},0,0,attack,communicate,1,0,1,1,resource_out,82,82,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
508,17 65,1,0.4308035554633892,0.00010128679975882808,{},0,0,attack,hide,1,0,1,1,resource_out,83,83,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
509,51 79,2,0.30087211200069436,5.277836474327757e-05,{},0,0,attack,attack,0,0,1,1,resource_out,83,83,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,^
510,55 21,1,0.43436919792417755,6.753663980344e-07,{},0,0,attack,attack,0,0,1,0,resource_out,83,84,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,_
511,86 39,3,0.8053901425504898,5.0439033589911295e-29,{},0,0,attack,communicate,1,0,1,0,resource_out,83,96,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,o
512,99 24,1,0.5076681394046566,0.000102527344679033,{},0,0,attack,hide,1,0,1,1,resource_out,83,83,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,o
513,5 9,2,1904.654200814047,40818951.37369584,{},0,0,attack,attack,0,0,1,81,resource_out,84,135,66,4,0,22,172,139,93,0,46,13,59,0,0,0,13,242,0,1,1,0,0,h
514,10 37,5,2.0840648735175145,1.8893054051843643e-15,{},0,0,attack,attack,0,0,1,0,resource_out,84,90,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,o
515,36 12,1,0.6991377352033589,2.7862532586122462e-15,{},0,0,attack,hide,1,0,1,0,resource_out,84,89,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,D
516,48 8,1,2.2249572583402752,3.4002053796681667e-69,{},0,0,attack,communicate,1,0,1,0,resource_out,84,125,66,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,.
517,53 49,3,0.7717035198350293,7.062165757003763e-05,{},0,0,attack,hide,1,0,1,1,resource_out,84,84,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,o
518,62 19,1,0.4898993421984187,0.00014183078749379474,{},0,0,attack,attack,0,0,1,0,resource_out,84,84,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,|
519,74 73,5,0.6763771415098082,3.9271143560373214e-20,{},0,0,attack,attack,0,0,1,0,resource_out,84,92,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
520,96 43,4,0.5178806439108824,3.4780031658144636e-12,{},0,0,attack,hide,1,0,1,0,resource_out,84,88,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,s
521,4 13,3,1.2218090102570291,0.00013655762940736335,{},0,0,attack,hide,1,0,1,1,resource_out,85,85,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H
522,9 4,3,1.087184897688952,1.4982629508474954e-10,{},0,0,attack,hide,1,0,1,0,resource_out,85,88,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,h
523,17 27,3,1.3506937769050942,8.147513708827527e-21,{},0,0,attack,hide,1,0,1,0,resource_out,87,96,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,_
